"","species","time_length","phenochange","min","max","names"
"59",59,5,0.00329805717302845,-0.252515098709491,0.255691493457607,5.59
"6",6,5,-0.0067781089292992,-0.24725987684679,0.224435428260022,5.6
"60",60,5,-0.0168680551352129,-0.299253331060199,0.213892963696119,5.6
"61",61,5,-0.010657041754933,-0.262440268744188,0.223655629651206,5.61
"62",62,5,-6.07030854206937e-05,-0.277862815937341,0.275034842833555,5.62
"63",63,5,0.0357736667052395,-0.194206293545505,0.346175729299367,5.63
"64",64,5,0.00601398158428874,-0.238496726617475,0.268341029607365,5.64
"65",65,5,0.074934485083743,-0.124877148509352,0.423727424386536,5.65
"66",66,5,0.00835907739394468,-0.231494366559148,0.269894171938543,5.66
"67",67,5,0.0140789896552095,-0.218349453447996,0.272949738154833,5.67
"68",68,5,-0.000421569436741454,-0.264962433868253,0.270518199017471,5.68
"69",69,5,-0.00961942418786675,-0.262615723038394,0.215180121488624,5.69
"7",7,5,0.0164120190713738,-0.218192365355154,0.303040812254369,5.7
"70",70,5,0.00549745021406189,-0.248774921997741,0.269676139254016,5.7
"71",71,5,0.0125204958720983,-0.212802116967575,0.279193109121994,5.71
"72",72,5,0.0333356778445133,-0.193483866367321,0.338935786503499,5.72
"73",73,5,-0.0216936717902448,-0.311498095900236,0.227424302073645,5.73
"74",74,5,0.00484300641073565,-0.231067863937155,0.249964281574557,5.74
"75",75,5,0.0376617567268998,-0.188382336129118,0.336219957720535,5.75
"76",76,5,-0.0173326496344374,-0.304526760729546,0.215840341721675,5.76
"77",77,5,0.00426189482924536,-0.24654979695771,0.275997437764121,5.77
"78",78,5,0.00235618451908063,-0.241031949630761,0.254505315381816,5.78
"79",79,5,-0.00450521686835413,-0.275654909657278,0.259996093364909,5.79
"8",8,5,-0.00951555326950968,-0.263638074026802,0.23572591036817,5.8
"80",80,5,0.0261039689603085,-0.197568214773329,0.297800838651858,5.8
"81",81,5,-0.000517985323403641,-0.249145448716107,0.243267726720096,5.81
"82",82,5,0.0172950572555561,-0.228754157490293,0.313459459106614,5.82
"83",83,5,0.0148476226242517,-0.202728847918092,0.271634696790389,5.83
"84",84,5,-0.0364758326308503,-0.328069518575554,0.177556877943241,5.84
"85",85,5,0.00913068286874114,-0.214482591893694,0.269379279301264,5.85
"86",86,5,0.00574649731589358,-0.244846814609869,0.28055492786768,5.86
"87",87,5,0.0161355821527198,-0.228073717834895,0.304156768879543,5.87
"88",88,5,0.017597957710778,-0.220705358810951,0.297855999315669,5.88
"9",9,5,0.00433447469843174,-0.240934569398068,0.251283958176504,5.9
"89",1,10,-0.00265346599842435,-0.179740314206757,0.190036947173793,10.1
"98",10,10,-0.0563643398738894,-0.304085061036738,0.0844771469372802,10.1
"99",11,10,-0.00584332553897638,-0.173544485120288,0.187523313152162,10.11
"100",12,10,-0.0178512068421252,-0.212709854493049,0.162670512933792,10.12
"101",13,10,-0.00988491933969354,-0.187293696703161,0.169150163699686,10.13
"102",14,10,-0.0164164067052708,-0.210138273919721,0.156604059603392,10.14
"103",15,10,0.00406780571257251,-0.161538637479279,0.212837511482471,10.15
"104",16,10,0.000709266637075988,-0.161955738017002,0.201974417624049,10.16
"105",17,10,-0.0135470985830603,-0.174974251630345,0.151869288426318,10.17
"106",18,10,-0.037792068513173,-0.256633076598787,0.115133408789828,10.18
"107",19,10,-0.000662231437616518,-0.173239273514548,0.200486622685778,10.19
"90",2,10,0.0114344868437052,-0.156168798245905,0.235861224824789,10.2
"108",20,10,-0.016079601429378,-0.206679374868783,0.161242834258842,10.2
"109",21,10,-0.0364234932471198,-0.248759729992847,0.115234036617729,10.21
"110",22,10,-0.0250710501733067,-0.240072351284185,0.139480186463039,10.22
"111",23,10,-0.0139496718033468,-0.200794023869479,0.168367363550474,10.23
"112",24,10,-0.0595493426310071,-0.313007933532276,0.0848942906450979,10.24
"113",25,10,-0.0123773861546526,-0.197975344398613,0.166413971741857,10.25
"114",26,10,-0.00668106214130181,-0.176813685663836,0.179615001416222,10.26
"115",27,10,-0.049750303397703,-0.293494188140627,0.097168216271095,10.27
"116",28,10,-0.022526633702831,-0.22486985409907,0.153620013559467,10.28
"117",29,10,0.00894728897872083,-0.149790608354662,0.215463465376738,10.29
"91",3,10,-0.0403701249127368,-0.260441883635957,0.10533071725017,10.3
"118",30,10,-0.00113085133715578,-0.175723576512763,0.209233869353047,10.3
"119",31,10,-0.0147582999943035,-0.196211233601942,0.157692370989992,10.31
"120",32,10,0.018499607535934,-0.143210890597688,0.26942429178073,10.32
"121",33,10,0.0127978255536453,-0.137210321350432,0.22436472074764,10.33
"122",34,10,-0.0155373872223166,-0.201604016105822,0.16382291949065,10.34
"123",35,10,-0.0168634452637101,-0.209895980539803,0.159875888214503,10.35
"124",36,10,-0.0331679285758372,-0.233955092626487,0.118861430869977,10.36
"125",37,10,-0.0234546554499855,-0.208968635625197,0.145902662304525,10.37
"126",38,10,-0.0458026138114752,-0.273594238487725,0.0965651690013106,10.38
"127",39,10,-0.0190853724383838,-0.199930940047758,0.143511803754009,10.39
"92",4,10,-0.0115252220253918,-0.193243792454727,0.174011398198231,10.4
"128",40,10,-0.0398461183766435,-0.247169106005556,0.107164136429242,10.4
"129",41,10,-0.0210871231709428,-0.212182495504073,0.144483424151395,10.41
"130",42,10,0.016043876404868,-0.132327439267347,0.236744826930604,10.42
"131",43,10,0.0280014890282535,-0.124425704344175,0.287576556174814,10.43
"132",44,10,-0.0178097319885487,-0.199114496939183,0.157257962862476,10.44
"133",45,10,-0.0305520151543551,-0.254417482874211,0.142251515749884,10.45
"134",46,10,-0.033618320538438,-0.248861998484306,0.122672843896164,10.46
"135",47,10,0.0183893831402063,-0.13115685435617,0.239442929221463,10.47
"136",48,10,-0.0253499194557985,-0.220917801380247,0.13585839870412,10.48
"137",49,10,0.0265684935929797,-0.121190472557094,0.270438248977743,10.49
"93",5,10,0.0150010861221171,-0.144434928434195,0.241790184539123,10.5
"138",50,10,-0.00379695625802104,-0.168372815096483,0.181942315335686,10.5
"139",51,10,-0.0115747606004032,-0.181814033544969,0.160990443329069,10.51
"140",52,10,0.0116027628639165,-0.145758320074873,0.229911802293292,10.52
"141",53,10,0.00785289447968561,-0.152107885878549,0.222869693834396,10.53
"142",54,10,-0.0214194727057059,-0.206933537692947,0.143753035695512,10.54
"143",55,10,-0.0199911612092869,-0.230247642782669,0.164555600941658,10.55
"144",56,10,-0.0306878049250857,-0.238926108700654,0.131786347663602,10.56
"145",57,10,-0.0403966557762932,-0.259800529173743,0.109291261321449,10.57
"146",58,10,0.0219630689950295,-0.124315226950095,0.250190775400886,10.58
"147",59,10,0.0253723815372917,-0.128042235025354,0.266843994923407,10.59
"94",6,10,-0.00184935095180094,-0.170157162294417,0.191644226247152,10.6
"148",60,10,-0.0110587005185919,-0.2036736956232,0.186605347065274,10.6
"149",61,10,0.00312875318258427,-0.166522143820794,0.205864205188299,10.61
"150",62,10,-0.00564381989348416,-0.183530205893346,0.194962563557462,10.62
"151",63,10,-0.00303439988080566,-0.166595866664536,0.184979317798505,10.63
"152",64,10,0.0196642828898611,-0.120834536732081,0.230536429561795,10.64
"153",65,10,-0.00594124767224516,-0.184193574831589,0.185947528079188,10.65
"154",66,10,-0.0348266103520931,-0.243750506649605,0.119774796077193,10.66
"155",67,10,-0.010849090928892,-0.203403291342626,0.184708290719775,10.67
"156",68,10,-0.0282172356479733,-0.233900815002494,0.133520154984137,10.68
"157",69,10,-0.0345084999020058,-0.230145433894759,0.116755215184029,10.69
"95",7,10,-0.0282309059431084,-0.227047791114103,0.134810060201642,10.7
"158",70,10,-0.0362880192016781,-0.253728963369882,0.121587159029671,10.7
"159",71,10,-0.00174963952938235,-0.161525348177224,0.18672386874604,10.71
"160",72,10,-0.0141419071156143,-0.192911760787347,0.156506197992184,10.72
"161",73,10,0.0368365660718715,-0.100944119772232,0.285813445838616,10.73
"162",74,10,-0.0507047687813597,-0.280019581213788,0.0892521966591793,10.74
"163",75,10,0.00597548178303278,-0.16204762310227,0.220760688603817,10.75
"164",76,10,-0.00416319661182936,-0.17682442251506,0.185121194375497,10.76
"165",77,10,-0.0150957802182428,-0.210306574157739,0.166724325643141,10.77
"166",78,10,-0.0126813881129712,-0.179930631580249,0.14777272666064,10.78
"167",79,10,-0.0023094939510493,-0.167067756647482,0.19569287567525,10.79
"96",8,10,0.00977903690848271,-0.146236423511456,0.225263423202758,10.8
"168",80,10,-0.0510142049909059,-0.285122841713919,0.0873651641559917,10.8
"169",81,10,0.00278108767013339,-0.155849680156172,0.186333274683511,10.81
"170",82,10,-0.00553831716606573,-0.184057522864467,0.191299061209064,10.82
"171",83,10,-0.0145442608851642,-0.195613014317937,0.15103327259907,10.83
"172",84,10,-0.000368011350595624,-0.17050094366186,0.196882365046841,10.84
"173",85,10,-0.0218261300207319,-0.206836585411673,0.138287901438645,10.85
"174",86,10,-0.0398944155812432,-0.281344447277976,0.124334591755506,10.86
"175",87,10,-0.0272508448335156,-0.245730462210131,0.136532267803385,10.87
"176",88,10,-0.0466568792355518,-0.283243868519454,0.101985403945563,10.88
"97",9,10,-0.0143033210968417,-0.197113095042897,0.155820495848421,10.9
"177",1,15,0.038050671633863,-0.133725806195085,0.232206002224153,15.1
"186",10,15,0.0354454613420499,-0.141261185415099,0.223149133679041,15.1
"187",11,15,0.0710212271707994,-0.0840642817463113,0.280985436187566,15.11
"188",12,15,0.0532872233538821,-0.0969948409453779,0.235627312069987,15.12
"189",13,15,0.0517831343218023,-0.106408322913737,0.238346546719797,15.13
"190",14,15,0.0835018710475521,-0.0559560300229573,0.295651741997352,15.14
"191",15,15,0.0226294102248006,-0.155221266482573,0.191291607364303,15.15
"192",16,15,0.0327273521613508,-0.131077735763755,0.202106776233666,15.16
"193",17,15,-0.00445228490278614,-0.21810151317934,0.157632552289018,15.17
"194",18,15,0.0145359806262343,-0.174572298082311,0.186765428514316,15.18
"195",19,15,0.0192158552609441,-0.160636662213073,0.183290948399099,15.19
"178",2,15,0.0605073019310962,-0.0874233138472484,0.254992756661669,15.2
"196",20,15,0.0264181542721815,-0.146639795804135,0.196485036390153,15.2
"197",21,15,0.0687922810262024,-0.0805024222477185,0.280834717119673,15.21
"198",22,15,0.0575940043994122,-0.100261893121305,0.253199784360875,15.22
"199",23,15,0.0193071556900285,-0.17043626998046,0.199427502470968,15.23
"200",24,15,0.039474176757137,-0.121378420684213,0.211821669259139,15.24
"201",25,15,-0.00609516938055706,-0.210088256734267,0.151432357037887,15.25
"202",26,15,0.0812416105001593,-0.0673990826693982,0.310965871580314,15.26
"203",27,15,0.0601623921503784,-0.0907660191748268,0.259623713637251,15.27
"204",28,15,0.0256645181058465,-0.158366715577993,0.212986077755952,15.28
"205",29,15,0.0559304797055024,-0.112837482858204,0.267464270497342,15.29
