"","species","time_length","phenochange","min","max","names"
"140",52,10,0.0522039046913281,-0.0939536147583549,0.265267863970907,10.52
"141",53,10,0.0105047842221725,-0.172672553303104,0.163527450350841,10.53
"142",54,10,0.031208525980547,-0.134331585824965,0.210096422154705,10.54
"143",55,10,0.0331526048856074,-0.124207585028792,0.209091824098392,10.55
"144",56,10,0.00064345429545357,-0.207672056153819,0.151605033588027,10.56
"145",57,10,0.0323174884815757,-0.132286401447767,0.215105822593955,10.57
"146",58,10,0.0339973024373825,-0.125831104114271,0.217328668606027,10.58
"147",59,10,0.0400545163642111,-0.109918031379673,0.220259232921158,10.59
"94",6,10,0.06906211448458,-0.0758923414919871,0.319271552686825,10.6
"148",60,10,0.0268852729808301,-0.144742289056609,0.202299240021621,10.6
"149",61,10,0.0136204339320026,-0.16844994429487,0.172800765591794,10.61
"150",62,10,0.0276009230269651,-0.13860849801459,0.19857135259585,10.62
"151",63,10,0.0288167698987625,-0.128144861437203,0.20337207059307,10.63
"152",64,10,0.0407816237488612,-0.118770510412117,0.236468382922305,10.64
"153",65,10,0.0328383203178744,-0.136978407335924,0.217630784229573,10.65
"154",66,10,0.0147990014243851,-0.172037659377885,0.180457690143958,10.66
"155",67,10,-0.00483523107462152,-0.212886378452165,0.139517740630719,10.67
"156",68,10,0.0455522644653048,-0.0943781328251542,0.228260040540213,10.68
"157",69,10,0.0358823010027024,-0.114419745948743,0.216734891082948,10.69
"95",7,10,0.0286409035017946,-0.123622251423639,0.187832050269599,10.7
"158",70,10,0.022633817040793,-0.156514194185997,0.195444047909067,10.7
"159",71,10,0.0268455230119014,-0.127667303640891,0.185797268580176,10.71
"160",72,10,0.0164659633036819,-0.161414614034947,0.178063340906656,10.72
"161",73,10,0.0381818292870586,-0.123343782177176,0.235478181976182,10.73
"162",74,10,0.0248085622853624,-0.142144391769339,0.193733720750455,10.74
"163",75,10,0.00575354198316307,-0.176698832070496,0.147251170622687,10.75
"164",76,10,0.0314281683283332,-0.13093971703533,0.210957379905337,10.76
"165",77,10,0.0133530190233469,-0.169651107018967,0.172805931371983,10.77
"166",78,10,0.0341553943160621,-0.126140582314986,0.21688396870414,10.78
"167",79,10,0.0172926680271071,-0.164857758103112,0.184980836578903,10.79
"96",8,10,0.0264571156233935,-0.128499865426371,0.189209609237094,10.8
"168",80,10,0.0315162609172378,-0.131864654029252,0.213089798117965,10.8
"169",81,10,0.0320660280738422,-0.126138163441963,0.208543155711998,10.81
"170",82,10,0.014690563524548,-0.165908436577089,0.172881839931497,10.82
"171",83,10,0.00482314488924732,-0.176122829402241,0.14593306552057,10.83
"172",84,10,0.0272720762379353,-0.126115290953666,0.187531624190877,10.84
"173",85,10,0.0120797526176154,-0.166286423153594,0.159139866202865,10.85
"174",86,10,0.0227949888878166,-0.146899068649032,0.190853559188692,10.86
"175",87,10,0.0117116884617486,-0.17506288722018,0.171264646763346,10.87
"176",88,10,0.0192691393253199,-0.150022523921875,0.1742502289824,10.88
"97",9,10,0.0436378667493653,-0.109211967357782,0.244786649347531,10.9
"177",1,15,0.0181026455285553,-0.169863344176917,0.157511635535186,15.1
"186",10,15,0.0590247481602993,-0.0992952998963045,0.237353042678243,15.1
"187",11,15,0.034817026676574,-0.149405300019105,0.189012128852309,15.11
"188",12,15,0.0438078096150745,-0.122373184767888,0.20055668544745,15.12
"189",13,15,0.0516421945632493,-0.0978666921809237,0.203505302132808,15.13
"190",14,15,0.00861347746939064,-0.189408245154301,0.146068784953849,15.14
"191",15,15,0.0489424269476589,-0.110859030818659,0.212381386197941,15.15
"192",16,15,0.0624473921530374,-0.097928671448215,0.246797894041191,15.16
"193",17,15,0.0706290080999097,-0.0725616602607076,0.243730529117643,15.17
"194",18,15,0.0444383930093451,-0.119252557536226,0.198753423983928,15.18
"195",19,15,0.0714888836960454,-0.0703104429124175,0.251601324113611,15.19
"178",2,15,0.0323051443623568,-0.146075409269605,0.183506244316929,15.2
"196",20,15,0.0568995476792434,-0.0931494333797719,0.22234667661979,15.2
"197",21,15,0.0670109093745054,-0.0727218547095424,0.236742357113648,15.21
"198",22,15,0.0572462702963974,-0.0952291687256873,0.221941104895713,15.22
"199",23,15,0.0739058127061947,-0.065477205180978,0.251546274520994,15.23
"200",24,15,0.0948757568405288,-0.0352515435052525,0.292850197672449,15.24
"201",25,15,0.0374090681329377,-0.142759237434605,0.191504415296965,15.25
